x1,x2,x3,y
0.40021202,0.18135236,0.99919146,-0.48653746
0.47849345,0.8328302,0.96104765,-1.3632357
0.5249104,0.4617888,0.029176757,-0.051752217
0.77572584,0.54385614,0.7250576,-2.4155192
0.977506,0.9714038,0.26077205,-0.021477023
0.44436616,0.65662557,0.3408998,-0.38780516
0.34231502,0.58856314,0.24031043,-0.16419224
0.373591,0.016762773,0.8305456,-0.28699493
0.13388906,0.19921483,0.89375234,-1.0953712
0.29693875,0.026565421,0.040401556,-0.19363064
0.08644741,0.33331242,0.27003813,-0.50754285
0.42789426,0.34450835,0.44869846,-0.36752617
0.16735727,0.53033006,0.52182204,-1.1283628
0.34640676,0.68976843,0.08764688,-0.016861852
0.79357773,0.17934518,0.8300282,-1.0529848
0.24592765,0.6016544,0.9339799,-3.172855
0.6118946,0.9169763,0.40286508,-0.6933682
0.9011814,0.18500786,0.85723406,-1.0425574
0.56692916,0.659088,0.6763549,-1.920057
0.19379261,0.04558914,0.5917436,-0.15912059
0.3447662,0.53114766,0.81905013,-3.713116
0.5903692,0.74153924,0.4730296,-1.0768723
0.50661117,0.03404178,0.5477161,-0.14641918
0.14861983,0.3336654,0.27466586,-0.55565125
0.44679636,0.877957,0.7121848,-1.6311562
0.5430667,0.2254798,0.1590622,-0.571366
0.2673327,0.7228746,0.24316156,-0.14506121
0.61244553,0.6122383,0.47992095,-0.7023162
0.0701601,0.16368766,0.3853125,-0.50697094
0.33660704,0.7417075,0.23957834,-0.12957953
0.8042768,0.532081,0.19188854,-0.08950836
0.2592848,0.1120258,0.8608972,-0.631053
0.60517687,0.9493714,0.5908589,-1.3770174
0.4100297,0.49196202,0.37739265,-0.38782883
0.31646013,0.7450808,0.84578043,-2.769881
0.9161317,0.21770027,0.8251605,-1.3229756
0.34326172,0.1371832,0.11088706,-0.47714686
0.2366759,0.7413068,0.5672856,-2.6189978
0.90930134,0.6738242,0.30561292,-0.06460879
0.7459444,0.2741077,0.5408349,-0.304263
0.6817997,0.7462834,0.7179988,-1.762162
0.049534943,0.50499225,0.00850759,-0.022014644
0.13120496,0.34859726,0.5135675,-0.44037536
0.63833994,0.7868918,0.29173234,-0.16011009
0.20943284,0.6167827,0.5340109,-1.7197204
0.22563799,0.50726837,0.109842144,-0.099439844
0.7791385,0.7731071,0.8175664,-2.1729262
0.28592494,0.54482836,0.54366845,-1.2493616
0.0715873,0.93853444,0.21106344,-0.08365902
0.036431946,0.8180557,0.76968473,-2.1190047
0.443178,0.3581876,0.037782427,-0.11324807
0.61712855,0.46491924,0.5928234,-0.9225756
0.8688852,0.9573331,0.5017616,-0.46884796
0.110804394,0.89520437,0.039645016,-0.0014494003
0.19667283,0.19118553,0.24970548,-0.85969615
0.5298006,0.27430382,0.07714044,-0.24421228
0.36410835,0.36442053,0.73238695,-2.1218987
0.48253745,0.879849,0.70577097,-1.5684987
0.92412466,0.92741734,0.089297965,-0.0008136247
0.54489166,0.80234027,0.10920718,-0.0081173275
0.4151206,0.27570844,0.8802822,-1.7898127
0.9894399,0.8870648,0.20084745,-0.0075803082
0.06521567,0.032881126,0.30366108,-0.6796474
0.93211347,0.4228035,0.68428016,-1.6442137
0.50166184,0.37762862,0.060723223,-0.13377897
0.50375634,0.5352396,0.9476565,-2.93468
0.92196435,0.5606406,0.023009008,-0.009347057
0.507324,0.22540449,0.8491425,-1.4211587
0.4384071,0.2045557,0.36090606,-0.71371377
0.2724886,0.8035666,0.15003993,-0.025177259
0.65881675,0.0761968,0.3774911,-0.5345194
0.5696451,0.49328604,0.97284156,-2.3907058
0.21434544,0.19164641,0.5289778,-0.27208716
0.70941293,0.31956723,0.059280187,-0.12795027
0.64408684,0.27729443,0.94154185,-1.3770556
0.3973339,0.7085222,0.14356156,-0.030239219
0.004400922,0.4560206,0.05468761,-0.05508252
0.44658116,0.29944184,0.045425907,-0.16080052
0.006058117,0.831352,0.8263349,-1.9917972
0.07499849,0.08579514,0.1530192,-0.5165521
0.4306099,0.76636064,0.1789829,-0.039966565
0.081919886,0.24831276,0.94411534,-1.1809863
0.27566543,0.91801924,0.6116111,-2.5927324
0.65549135,0.0055590854,0.28541917,-0.6837391
0.30861536,0.55666333,0.58645475,-1.5240759
0.9976486,0.622265,0.24309252,-0.031609286
0.916302,0.5773003,0.49426517,-0.28787562
0.5853099,0.8150153,0.33462244,-0.3501013
0.96694714,0.112164006,0.62262654,-0.27563158
0.8680173,0.415556,0.7588087,-2.543579
0.31889853,0.86373675,0.34850752,-0.7375064
0.74959624,0.8887353,0.14391303,-0.006596589
0.13683179,0.4983444,0.3557406,-0.3866747
0.6845514,0.5579669,0.75815487,-2.9274607
0.49108183,0.76390845,0.7870817,-2.3219714
0.016825939,0.7796104,0.78555095,-2.3983452
0.27422982,0.8880813,0.9745724,-0.92515767
0.9553822,0.8438574,0.8247828,-1.486968
0.31583148,0.41442332,0.96857303,-2.1162736
0.18145445,0.64975333,0.6267924,-2.2988257
0.18753144,0.48323527,0.22934836,-0.25390065
0.47921327,0.11796147,0.6081963,-0.28208053
0.8426492,0.8216809,0.19783406,-0.015826635
0.75800174,0.60176355,0.085326254,-0.022972107
0.436852,0.058005203,0.30132452,-0.92067844
0.20872688,0.67686826,0.36277556,-0.6906782
0.0460649,0.28310102,0.70888793,-1.40108
0.46263033,0.06926521,0.36307672,-0.72585624
0.81477535,0.6065889,0.0031484012,-0.0062145493
0.72968197,0.73220867,0.9169413,-2.4806786
0.40860078,0.5172843,0.58940417,-1.2547908
0.59470266,0.0056482735,0.21075808,-0.68879074
0.4362465,0.5768827,0.25228763,-0.17658877
0.5790161,0.0066090752,0.12414024,-0.4193115
0.5175052,0.9264083,0.9065468,-0.9762083
0.6809666,0.26730517,0.23020859,-0.57287645
0.50770885,0.8710066,0.9406471,-1.2256325
0.940611,0.012109289,0.26431134,-0.3360041
0.4280282,0.09721651,0.7992512,-0.59433734
0.015916303,0.4514083,0.010452152,-0.031147754
0.23637353,0.7586074,0.4832736,-2.2003076
0.50060683,0.9425617,0.36921453,-0.6445687
0.54057187,0.5210948,0.33458576,-0.27522296
0.5523848,0.3554607,0.99215627,-1.4071777
0.7145521,0.04455454,0.72086674,-0.3219494
0.27464813,0.5837095,0.25577793,-0.19194025
0.6649037,0.38004377,0.75244176,-2.350293
0.7040323,0.9091335,0.12956877,-0.0052858535
0.41128075,0.48005924,0.9259285,-3.0979037
0.4021691,0.76544696,0.42638624,-1.2794867
0.17892478,0.8482105,0.1906629,-0.05872509
0.41398737,0.09827761,0.27282047,-0.99019784
0.7868163,0.4408463,0.15514883,-0.14324118
0.908973,0.8937174,0.93055797,-1.0392679
0.5936132,0.42445529,0.3058936,-0.3516078
0.29937035,0.56515425,0.14285089,-0.08954132
0.6822897,0.873104,0.8129008,-1.3665059
0.7401462,0.23259358,0.21325912,-0.53058374
0.33221278,0.8945817,0.09415035,-0.0053927763
0.82654786,0.39702842,0.6683949,-1.424417
0.07369583,0.5930333,0.007405685,-0.0106970705
0.010753717,0.32803947,0.8324206,-2.4165137
0.122970775,0.52711904,0.56270957,-1.335357
0.15600835,0.049285803,0.24681842,-0.8235606
0.878929,0.06525998,0.47359377,-0.14707318
0.4249817,0.41472277,0.26241496,-0.42925292
0.2749317,0.33495194,0.5328571,-0.46361724
0.42907512,0.6157918,0.5716441,-1.5363374
0.3948409,0.037910167,0.77168214,-0.3519804
0.30146167,0.16766867,0.46608743,-0.34608442
0.13789958,0.2095919,0.7866378,-1.2837472
0.65591544,0.44049177,0.06924367,-0.084711745
0.1366044,0.24683475,0.9213429,-1.3230686
0.7754245,0.13766268,0.18550873,-0.49627993
0.201688,0.5975737,0.83657736,-3.7706234
0.7313713,0.743872,0.4946318,-0.7778766
0.8055861,0.68526804,0.1047174,-0.011240312
0.12532601,0.2761801,0.3598024,-0.53458714
0.08674577,0.85444486,0.9183306,-1.5281007
0.94957274,0.6118222,0.83471394,-3.3591657
0.46304682,0.6146667,0.7223158,-2.5718641
0.6302355,0.21284845,0.3798459,-0.52158105
0.02326044,0.24221289,0.58879083,-0.46427596
0.2787102,0.47475022,0.23212197,-0.28639343
0.5053977,0.23782103,0.64784354,-0.7503559
0.8862183,0.68807775,0.2609403,-0.043452494
0.2714394,0.3085545,0.8290068,-2.228813
0.7751913,0.15191616,0.70449823,-0.661804
0.6622129,0.15161385,0.38608962,-0.5082507
0.11527077,0.12722778,0.65948194,-0.43560538
0.29337516,0.43975008,0.32513615,-0.40134054
0.23786403,0.0030400364,0.15565296,-0.573895
0.4425276,0.5423723,0.23518395,-0.18995115
0.63533425,0.29830292,0.27168804,-0.58614427
0.43341976,0.55247885,0.22661662,-0.17211336
0.24453658,0.9354254,0.678356,-2.0127025
0.69587874,0.8690476,0.73966134,-1.1971028
0.5844711,0.57642984,0.4571392,-0.56804395
0.51931393,0.41807032,0.98779386,-1.8232529
0.5544196,0.69836265,0.8910206,-3.001614
0.22190064,0.92313933,0.087050185,-0.0045167343
0.68043107,0.48954707,0.46045065,-0.33031374
0.38750052,0.09930772,0.9084767,-0.47588044
0.3634678,0.7660882,0.22026421,-0.090742886
0.14973421,0.010479154,0.37839603,-0.53608423
0.59683734,0.7646385,0.94694746,-1.9845259
0.6026644,0.08491661,0.77606237,-0.5233591
0.34030065,0.10661657,0.832325,-0.6344795
0.85985005,0.78170687,0.87948376,-2.1632545
0.8454579,0.68952173,0.17117567,-0.019568162
0.109054305,0.5619031,0.699274,-2.5305593
0.6950384,0.8205852,0.8028013,-1.7490933
0.39383477,0.8513685,0.2264795,-0.096771844
0.99971485,0.45751226,0.043359857,-0.02113497
0.22502363,0.9962987,0.17835581,-0.03568196
0.2805242,0.35757995,0.74140286,-2.1744995
0.4421063,0.17150776,0.69429064,-0.7250984
0.26871514,0.8459765,0.89172614,-1.7180271
0.69199336,0.4155703,0.31695303,-0.30476338
0.48090813,0.8744997,0.62174404,-1.9526714
0.22087884,0.061166346,0.026793405,-0.16006076
0.50637406,0.11105211,0.9350843,-0.4516965
0.88878775,0.04027266,0.5544926,-0.10560561
0.79239565,0.60201097,0.74838537,-2.6185095
0.49882892,0.8318642,0.28381595,-0.2127425
0.2884926,0.4026608,0.081954375,-0.15510513
0.17988646,0.09069545,0.06282206,-0.25450963
0.87838286,0.37346882,0.8146604,-2.6624227
0.71016693,0.34804612,0.15194595,-0.2778686
0.5721633,0.6434719,0.82400185,-3.3728962
0.87943465,0.65215164,0.26526567,-0.05146031
0.12169029,0.103023715,0.54127204,-0.18852141
0.6824893,0.42017677,0.2619166,-0.30799535
0.21671231,0.6425145,0.050083812,-0.015131502
0.12057744,0.2588612,0.5422789,-0.35714042
0.4656085,0.4070803,0.36712041,-0.39986527
0.38739294,0.6136949,0.43510997,-0.85814875
0.9411736,0.4028707,0.6015589,-0.73491544
0.32397956,0.030860972,0.3136607,-0.86595213
0.81490225,0.222616,0.56380546,-0.29948324
0.748827,0.7760809,0.6577732,-1.214367
0.66792387,0.24850407,0.08954494,-0.24933954
0.9204005,0.8177115,0.35009655,-0.118633166
0.4079246,0.46690783,0.0899473,-0.11456359
0.38967118,0.47292113,0.0069335876,-0.03687517
0.16094743,0.7705162,0.05123015,-0.004358383
0.27576208,0.3832935,0.59221476,-0.87646
0.8797765,0.2384806,0.08430527,-0.1444114
0.47438213,0.10503238,0.8685016,-0.58008575
0.34135333,0.67190987,0.75944406,-2.8678732
0.21611206,0.46994254,0.008818271,-0.03622392
0.48496026,0.8094069,0.57324517,-2.0350807
0.7166654,0.4576747,0.010251912,-0.030052181
0.28669202,0.4148107,0.109194815,-0.19155733
0.75771654,0.2988521,0.9882493,-1.0918721
0.6297878,0.19942787,0.4570232,-0.30631217
0.78756255,0.83043694,0.027211202,-0.00082128035
0.25090963,0.09521137,0.8503145,-0.5623894
0.6310281,0.90212774,0.9173448,-1.0876147
0.15373528,0.026909152,0.5483834,-0.13529348
0.36379698,0.5222523,0.7059421,-2.448371
0.7243601,0.05832856,0.78012115,-0.41782176
0.6316684,0.7796071,0.7346718,-1.7711551
0.18786073,0.21149652,0.49452212,-0.28995463
0.85834265,0.56592256,0.83268446,-3.5369945
0.05335098,0.9164461,0.5273285,-2.8865607
0.5952157,0.6492589,0.25950328,-0.116033435
0.9838205,0.17831996,0.004067115,-0.038746204
0.53150475,0.79667777,0.35858992,-0.531483
0.8006718,0.4414796,0.08258567,-0.071804896
0.595181,0.013176738,0.06327642,-0.22087288
0.7830883,0.48676497,0.46922424,-0.26838356
0.6555941,0.8124847,0.94367445,-1.6231738
0.691132,0.42995763,0.10551443,-0.12576911
0.22781116,0.75842804,0.27375,-0.2516742
0.74182093,0.7055259,0.8300782,-2.8550773
0.23790988,0.4569123,0.40182966,-0.44330642
0.9806403,0.3232826,0.7588037,-1.9331069
0.2277872,0.72654,0.5423343,-2.4750485
0.23668401,0.36891842,0.6039313,-0.918458
0.8586731,0.17008711,0.16114336,-0.33764187
0.24298586,0.32086307,0.3522822,-0.55060077
0.3609028,0.8768392,0.6217554,-2.3854127
0.71464014,0.28338912,0.026768196,-0.09338248
0.15874858,0.23496054,0.18832651,-0.6329959
0.15907176,0.13342007,0.3864946,-0.5810232
0.48635843,0.055177845,0.6745946,-0.28385916
0.24369675,0.9766924,0.5095888,-2.415637
0.23565796,0.53677684,0.7187321,-2.6908534
0.009238921,0.7296445,0.7268621,-2.5438159
0.3704496,0.7729734,0.031054739,-0.003126962
0.31825057,0.352317,0.9017124,-2.4010642
0.031155812,0.7989059,0.8242152,-2.2899296
0.62123317,0.96148425,0.2710683,-0.11377885
0.62665516,0.74176186,0.4845249,-1.0307803
0.07080047,0.7117331,0.30814996,-0.3934234
0.31704158,0.43223378,0.90664214,-3.0433927
0.87280554,0.8413201,0.382819,-0.21689104
0.5821671,0.08883738,0.39605314,-0.5327343
0.41197473,0.74968374,0.911912,-2.4708142
0.46510193,0.36199355,0.6006939,-0.818514
0.20828,0.56597394,0.13786961,-0.0807683
0.8118815,0.89296377,0.62601686,-0.7818744
0.9140047,0.60501957,0.7944477,-3.0959144
0.910664,0.025581531,0.33784115,-0.32914156
0.2239344,0.7226049,0.52700555,-2.3777876
0.31074026,0.9290245,0.62684155,-2.3583267
0.16062278,0.64201194,0.5104167,-1.7884661
0.30720115,0.8614201,0.9991245,-0.89633805
0.33280537,0.82529575,0.50679284,-2.4041584
0.63310575,0.8612923,0.643373,-1.3583769
0.18964638,0.34410042,0.7935894,-2.4639506
0.91939694,0.47416353,0.13658318,-0.06783182
0.10309947,0.8480335,0.04391032,-0.0020532587
0.006878011,0.9103986,0.97298986,-0.81412244
0.8549451,0.1468415,0.73225915,-0.72032464
0.7037698,0.18153238,0.39328197,-0.43746886
0.35535988,0.3468296,0.017668795,-0.09090526
0.5954997,0.7702978,0.1663997,-0.023254693
0.2235441,0.87498116,0.009747793,-0.0008000465
0.16838965,0.58024013,0.39645725,-0.67053974
0.47114915,0.113268174,0.55485535,-0.21037248
0.35318783,0.30374822,0.1605832,-0.5019363
0.61523,0.857023,0.6398573,-1.4318718
0.21814919,0.34755498,0.9542413,-1.8410158
0.6629277,0.102807246,0.99045044,-0.2707339
0.7668615,0.30206847,0.8331664,-2.090889
0.16663614,0.80670637,0.4438839,-1.98361
0.043858282,0.49347952,0.54740936,-1.0581969
0.43958738,0.17157277,0.503307,-0.27193433
0.77402407,0.31263238,0.15566672,-0.28709844
0.65077984,0.9535813,0.85441417,-0.84611577
0.7018817,0.43195748,0.67579097,-1.6549037
0.40283933,0.44159925,0.63793564,-1.4133301
0.23494555,0.1530696,0.22033116,-0.8760358
0.5317789,0.3045543,0.1531593,-0.44001782
0.2043657,0.8146861,0.8730265,-2.0857928
0.7262287,0.786199,0.17941394,-0.019117828
0.19696645,0.4354988,0.073718466,-0.10823566
0.29126325,0.89365226,0.6256052,-2.5291858
0.50654477,0.38025892,0.70434326,-1.8782606
0.48670992,0.8643296,0.11962241,-0.008551357
0.6008494,0.03156555,0.20685941,-0.7089809
0.4374446,0.3472303,0.7887638,-2.4447892
0.9194733,0.8550685,0.9295852,-1.317592
0.8399341,0.90130955,0.4764887,-0.5132314
0.87911344,0.75642407,0.792005,-2.0857139
0.62951654,0.66986585,0.31940013,-0.20382293
0.6350079,0.8155049,0.70323396,-1.4818356
0.6091987,0.7075582,0.55722046,-1.3068795
0.43488416,0.25422096,0.84321094,-1.6918298
0.322106,0.4662369,0.7759011,-3.162721
0.59200287,0.660705,0.28413588,-0.15037975
0.025531838,0.58780277,0.14945522,-0.059881
0.0074564316,0.8850976,0.80765676,-1.5662192
0.85164183,0.47384465,0.032792572,-0.026753742
0.046424046,0.17798738,0.6790388,-0.68292767
0.5247952,0.21458204,0.47591424,-0.30649975
0.6149878,0.8460566,0.07529931,-0.0027565542
0.19817123,0.008720954,0.6885612,-0.20611581
0.89573085,0.8691304,0.4828741,-0.42251962
0.19009577,0.055588085,0.86010134,-0.3883096
0.884515,0.39165846,0.20863193,-0.1924356
0.7629903,0.8001762,0.0022995719,-0.00080073386
0.24074295,0.40761536,0.13048682,-0.23478737
0.15074417,0.8223482,0.26961005,-0.26000378
0.3162327,0.10029884,0.6522444,-0.34708387
0.39795056,0.5115422,0.36264324,-0.37564018
0.24578467,0.582474,0.11824691,-0.06022858
0.99889153,0.8908686,0.98157346,-0.7844453
0.22965233,0.0936214,0.10822745,-0.43923563
0.83063483,0.3386007,0.35512033,-0.27213278
0.15911774,0.6593481,0.87660426,-3.458255
0.98024464,0.9799301,0.65261537,-0.3402364
0.22552346,0.84827435,0.3197979,-0.55133843
0.42168856,0.84649503,0.9703468,-1.2015983
0.55856407,0.5171825,0.5010986,-0.61201084
0.12028571,0.5642991,0.0081098955,-0.015119872
0.8168201,0.8585801,0.0061633363,-0.00036962755
0.27468553,0.86962557,0.94100934,-1.2629044
0.5492699,0.8022746,0.28118062,-0.17749116
0.5496338,0.81857127,0.81206495,-1.9080458
0.6026406,0.87962985,0.04356002,-0.0011329448
0.055485986,0.11378193,0.1469171,-0.48219073
0.16861877,0.29263937,0.8567795,-2.0478864
0.16119224,0.97611356,0.99409133,-0.42811376
0.30205125,0.54477614,0.051922932,-0.039826438
0.14491415,0.17646386,0.16763698,-0.6166705
0.9219213,0.50305563,0.7229119,-2.30021
0.5129545,0.6457842,0.5295029,-1.2699944
0.62357515,0.828222,0.40596604,-0.6923098
0.3574882,0.8121767,0.19446754,-0.055757977
0.27624613,0.049241494,0.94543535,-0.24224702
0.50317717,0.45352498,0.17226855,-0.23684776
0.29432297,0.020569056,0.26524958,-0.8962274
0.34364593,0.8881561,0.3242981,-0.51891977
0.45275086,0.17390607,0.1385832,-0.57674116
0.50573367,0.6248747,0.53623307,-1.2327545
0.984314,0.5706184,0.34132507,-0.06877371
0.22332259,0.6255294,0.6078475,-2.0849593
0.48797616,0.5634166,0.36785808,-0.36555764
0.14951174,0.7155887,0.11642353,-0.019469898
0.34999922,0.62610996,0.8725974,-3.6254487
0.7173107,0.09030025,0.5096521,-0.17203915
0.17446214,0.36676794,0.32185048,-0.484421
0.5813513,0.5465934,0.016364751,-0.02094767
0.41670102,0.32519743,0.59784645,-0.7133128
0.051579546,0.76033086,0.7825043,-2.544266
0.93307525,0.3178977,0.65006125,-0.9772331
0.41360313,0.82868415,0.7877193,-1.8880012
0.78392655,0.14673372,0.15498585,-0.40497485
0.4163135,0.76939255,0.971703,-1.7145953
0.93736035,0.18346544,0.21133329,-0.3304778
0.29047033,0.52801526,0.2667796,-0.250278
0.41223064,0.32052436,0.5123296,-0.37562695
0.7588642,0.6373344,0.005195527,-0.0054386086
0.34366733,0.2127404,0.4424485,-0.4139839
0.36435708,0.79540974,0.19572528,-0.05724945
0.99482316,0.57358384,0.74901813,-2.5713198
0.55561453,0.9572731,0.7577534,-0.9430585
0.68938047,0.71177036,0.6157348,-1.2725476
0.64346224,0.6073955,0.4216852,-0.4287775
0.82792413,0.82915866,0.310234,-0.10744811
0.8618251,0.21968257,0.82746196,-1.3478268
0.56325614,0.63274246,0.5070936,-0.9891478
0.29455608,0.39040384,0.4964668,-0.47607228
0.022800248,0.743791,0.11343289,-0.013956965
0.61440325,0.02446941,0.21838304,-0.7130849
0.82546884,0.42771208,0.36048928,-0.1920705
0.4505398,0.6517019,0.69885284,-2.3038034
0.16470614,0.46063933,0.845271,-3.5595138
0.28808206,0.23797159,0.99286026,-0.7680296
0.5099889,0.46434924,0.4274321,-0.38014576
0.83668125,0.8497445,0.45320433,-0.4612238
0.17175315,0.20683901,0.76606053,-1.2094369
0.6121499,0.36717215,0.32122698,-0.43357491
0.7533686,0.9903355,0.540518,-0.7700775
0.9360475,0.9128172,0.67701733,-0.5600165
0.11670369,0.03396834,0.23624972,-0.7494057
0.92639166,0.53033197,0.27958995,-0.08439314
0.60146755,0.06541303,0.35619065,-0.6552514
0.7667016,0.9239049,0.5776848,-0.862258
0.05377471,0.44154492,0.27041546,-0.30010283
0.50614816,0.418437,0.20816778,-0.3494786
0.6226297,0.27294603,0.14950822,-0.4265881
0.30683383,0.568819,0.8093099,-3.6621165
0.43165022,0.14499873,0.8859715,-0.75673884
0.55429816,0.798955,0.904722,-2.0264442
0.55254793,0.49121034,0.8216337,-3.557092
0.041861527,0.5664629,0.13728923,-0.06415832
0.43948177,0.84080476,0.09775194,-0.0062797167
0.21381815,0.18514878,0.49916434,-0.27738616
0.91669506,0.17518307,0.521427,-0.16495568
0.97657996,0.42080167,0.7328232,-2.227106
0.29964688,0.7861282,0.22288075,-0.10228064
0.1751854,0.058545552,0.9309497,-0.2918433
0.21950415,0.7951702,0.3099298,-0.46038014
0.47775227,0.5007566,0.577809,-1.0414135
0.8745056,0.56176347,0.8642136,-3.5816586
0.50003624,0.56438595,0.5234481,-0.93995714
0.05539206,0.05616739,0.75355744,-0.39607075
0.039885603,0.24977079,0.7490262,-1.441061
0.22739094,0.7552974,0.79002124,-2.5858595
0.8427713,0.41226813,0.81104827,-2.954403
0.6214806,0.56051695,0.39246294,-0.31864673
0.5629579,0.9448686,0.36355624,-0.51466876
0.3189696,0.046271767,0.8034981,-0.3869185
0.9294254,0.44968036,0.57971036,-0.6141795
0.33117825,0.36127412,0.6077133,-0.9045852
0.8349444,0.106449425,0.41191724,-0.2867958
0.8959035,0.95079434,0.20161466,-0.0108420085
0.48333502,0.9614596,0.45693058,-1.3742006
0.89428926,0.31148815,0.96964645,-1.3216772
0.27680328,0.9467166,0.29086688,-0.32471287
0.65843344,0.035173606,0.27200824,-0.72698206
0.087963745,0.980896,0.13078417,-0.012415992
0.4739342,0.835932,0.48118043,-1.7153925
0.2173318,0.21433023,0.2885304,-0.8426022
0.06276328,0.59954715,0.6871237,-2.4695232
0.003725508,0.7982994,0.13512458,-0.017779326
0.32475212,0.31929895,0.24731249,-0.6597074
0.5895306,0.35375178,0.06185105,-0.13913254
0.45523036,0.62897277,0.041470904,-0.015825255
0.3017693,0.14709406,0.8141435,-0.87298
0.99120003,0.11821061,0.9058781,-0.53110874
0.93952507,0.24980527,0.76388884,-1.4432158
0.12565331,0.74125975,0.86516345,-2.824442
0.41510743,0.36659923,0.086596146,-0.20032693
0.6488469,0.5073582,0.8981343,-3.4461205
0.7334908,0.19545056,0.46603984,-0.2436911
0.36637217,0.19410567,0.7686438,-1.1277254
0.7462818,0.65045124,0.6157573,-1.1370794
0.124150015,0.10837525,0.34986982,-0.68452716
0.33181262,0.6678407,0.26479903,-0.18437465
0.71643317,0.40070185,0.11813016,-0.16000359
0.6256828,0.6712709,0.4126511,-0.5244924
0.83721024,0.38172948,0.49410272,-0.23650758
0.04685702,0.84605217,0.9831151,-1.118952
0.17439172,0.05555617,0.037290476,-0.17580526
0.04849458,0.8932973,0.59014916,-2.9667325
0.19211422,0.26866117,0.52499485,-0.34579983
0.0042828107,0.04254221,0.022896191,-0.105793305
0.5042103,0.5624044,0.32974234,-0.27484474
0.5283144,0.22435424,0.4229274,-0.43464977
0.6578918,0.45920312,0.49426976,-0.388721
0.38491246,0.8023142,0.23345609,-0.11156006
0.0032076908,0.79154676,0.03410022,-0.0021827694
0.6738911,0.6003856,0.29384312,-0.14337605
0.054291088,0.9778719,0.8363618,-0.87746704
0.8661704,0.4637511,0.8078579,-3.2182384
0.022653988,0.039388392,0.18075077,-0.5249087
0.53047514,0.81942517,0.64630014,-1.7694831
0.8949179,0.22129387,0.9236474,-1.0532836
0.57248956,0.1762388,0.1721077,-0.6498305
0.60841674,0.070009924,0.12867634,-0.46270797
0.6816108,0.32789993,0.022146266,-0.07878634
0.122408845,0.32615897,0.17241147,-0.4125975
0.6749271,0.30277154,0.81395257,-2.100459
0.8803549,0.59319293,0.81398976,-3.3415532
0.9742208,0.75154215,0.54045206,-0.40713078
0.443052,0.93776673,0.3335645,-0.476184
0.34450486,0.09405008,0.8067804,-0.58133936
0.7533096,0.15038183,0.19501524,-0.5428028
0.5428743,0.5898425,0.13985398,-0.064350106
0.25730467,0.09813559,0.08921022,-0.37069705
0.17215788,0.3707643,0.8513259,-2.8318539
0.1702303,0.62455225,0.714843,-2.7132707
0.45917705,0.78054506,0.6245863,-2.0665622
0.17012441,0.21759929,0.7274675,-1.1222495
0.019718943,0.66798556,0.14347869,-0.033076033
0.052088775,0.6458697,0.38478908,-0.7833867
0.92988455,0.8596161,0.8141152,-1.333443
0.07296134,0.3137475,0.9167655,-1.9296552
0.07318069,0.75009185,0.5130956,-2.5261319
0.45118845,0.75199986,0.12206145,-0.015869679
0.24510029,0.23919454,0.97851735,-0.87528515
0.96269387,0.6211578,0.39502853,-0.1115706
0.9109858,0.6751621,0.31899467,-0.07371182
0.40474325,0.27442843,0.119990915,-0.4056991
0.4487315,0.4518,0.012629621,-0.04574958
0.37511367,0.43577772,0.60367334,-1.1003103
0.037866116,0.77350956,0.612431,-2.7911804
0.29284683,0.0006912559,0.23424114,-0.8308378
0.12267347,0.50102663,0.16198675,-0.14413294
0.10237033,0.18434082,0.5280088,-0.25027376
0.5608616,0.64684194,0.43540686,-0.6875691
0.09876486,0.68036884,0.30365404,-0.34516144
0.10293132,0.5011265,0.21823286,-0.19728108
0.48051372,0.54202956,0.85930586,-3.780569
0.44228238,0.3150582,0.98382795,-1.269697
0.13763478,0.3133227,0.35558173,-0.5030435
0.004449025,0.74511707,0.6981308,-2.4760234
0.19297445,0.13173136,0.86554724,-0.7300731
0.23589225,0.7715033,0.02693678,-0.0029167924
0.80024844,0.6550132,0.9080649,-3.076831
0.91543835,0.8844747,0.499149,-0.41394073
0.4059444,0.26014468,0.5567493,-0.3935871
0.40502673,0.50617903,0.5398733,-0.92393565
0.71248126,0.03898951,0.2429272,-0.6487613
0.626922,0.9125066,0.78224146,-1.0922168
0.18414019,0.67539144,0.73233837,-2.754002
0.10768912,0.6228753,0.095792346,-0.02898112
0.43761188,0.7326892,0.5627916,-2.0017529
0.56482834,0.28432885,0.9570262,-1.3092283
0.13870761,0.60386026,0.87115747,-3.7525473
0.29327348,0.8009219,0.6259044,-2.5907838
0.30594298,0.09029444,0.19869335,-0.8520882
0.2612982,0.9588169,0.34722313,-0.71591705
0.46076128,0.89188683,0.15035807,-0.016885486
0.6530636,0.96301883,0.8219306,-0.7938584
0.5093899,0.80834854,0.77867085,-1.928556
0.20145656,0.2943111,0.9103583,-1.8014028
0.10293905,0.5815555,0.063395545,-0.027764032
0.82187045,0.12016242,0.96471345,-0.38433987
0.47930467,0.7541667,0.9664273,-1.8707435
0.062139183,0.15363966,0.6744098,-0.57083094
0.2581215,0.8668239,0.88174826,-1.5678949
0.80403376,0.24055696,0.43843788,-0.2402161
0.7517263,0.16041191,0.3134043,-0.5948753
0.87581664,0.07090437,0.15436846,-0.30890507
0.60208786,0.7113651,0.03157947,-0.004990901
0.42290592,0.18620378,0.041997354,-0.20608968
