x1,x2,x3,x4,x5,x6,y
0.530345,0.5088626,0.88868135,0.113648325,0.28983095,0.98732144,-1.0549842
0.37436783,0.05397323,0.92484087,0.028815147,0.063893184,0.07964398,-0.022446137
0.6684943,0.9365427,0.2304703,0.6678274,0.39480197,0.93985116,-0.021126136
0.8129054,0.41169629,0.7587311,0.73825765,0.7072825,0.8411158,-0.044109914
0.8812332,0.4494532,0.83576393,0.29294172,0.6620414,0.2749568,-0.017370958
0.5470162,0.4560325,0.37751058,0.53350824,0.4737094,0.8604137,-0.41911796
0.81988513,0.36502796,0.87159413,0.58604515,0.51016676,0.06040935,-0.025751118
0.5113059,0.6745879,0.9886523,0.16084747,0.52946836,0.95221907,-0.17242126
0.4745301,0.013917696,0.9677952,0.44006327,0.37451914,0.60482997,-0.90357953
0.86543185,0.87350833,0.7419068,0.6369689,0.082964346,0.52109176,-0.020193417
0.38637394,0.10243902,0.37166277,0.8856925,0.15781264,0.99104124,-0.03775168
0.39591268,0.99971366,0.22700548,0.41886196,0.7242728,0.026361212,-2.1182525
0.30491135,0.62808263,0.9928701,0.6993335,0.8100545,0.5124324,-0.060517043
0.51870173,0.06624647,0.27617452,0.50168073,0.39551416,0.7352188,-1.2249107
0.54485005,0.56243706,0.4383827,0.7070852,0.3292722,0.112265736,-0.791189
0.6604611,0.3313078,0.26412454,0.78898513,0.6076874,0.014965454,-0.056355916
0.4305023,0.9530432,0.49611887,0.5305515,0.02177212,0.61521363,-0.07368401
0.21783729,0.755471,0.11038105,0.06110297,0.5695265,0.33802563,-0.09281115
0.8668421,0.5070147,0.8090565,0.87540406,0.46903697,0.4818054,-0.015222174
0.34600088,0.4297774,0.5051071,0.60099375,0.441929,0.62230134,-0.6908494
0.9229434,0.99586886,0.41950235,0.60064286,0.0014430076,0.38617745,-0.007852524
0.20735334,0.6673841,0.3631446,0.509465,0.9428669,0.2145518,-0.6821234
0.56005746,0.5139297,0.57978433,0.17397119,0.17338723,0.23858154,-0.28982326
0.5366151,0.39794412,0.77988803,0.48617435,0.11299498,0.18737306,-0.32763633
0.82864785,0.32458284,0.90256095,0.5368235,0.38583422,0.71599287,-0.4316175
0.13885139,0.7054194,0.84151834,0.38376546,0.77877086,0.1342921,-0.4510576
0.90993714,0.5878855,0.44551316,0.14910297,0.7649999,0.97218114,-0.0063215294
0.53142816,0.8481848,0.83399206,0.7622369,0.5118094,0.004779774,-1.6418613
0.5861094,0.55356073,0.5286154,0.45658946,0.5491928,0.30361047,-0.3666065
0.5101663,0.5823314,0.63817817,0.7006619,0.45520934,0.80269176,-0.22809783
0.036024906,0.4773565,0.6745604,0.04698001,0.02529483,0.09009638,-0.04581837
0.49709067,0.7626209,0.39968184,0.50437826,0.27785957,0.5879786,-0.42803302
0.26354966,0.41499218,0.48605314,0.07377941,0.38894698,0.29063782,-0.6479929
0.34268817,0.8519396,0.692589,0.73353827,0.55445194,0.96542466,-0.038586304
0.6491016,0.32704476,0.30792823,0.58096117,0.65902364,0.2189815,-0.07769709
0.49769711,0.69262505,0.7469133,0.4513911,0.98763716,0.07096897,-1.6238877
0.093218215,0.8929709,0.35410315,0.9728423,0.50736964,0.61374116,-0.0064238873
0.073041275,0.76907384,0.58548945,0.3260166,0.6719057,0.37603956,-0.23356214
0.1856577,0.34260815,0.8376227,0.42288962,0.9606436,0.9038972,-0.05978514
0.19088514,0.706339,0.023204919,0.73753005,0.2786882,0.91497874,-0.0658219
0.60830075,0.20698482,0.24034004,0.5250513,0.45373276,0.7950526,-0.6564217
0.17781447,0.05816508,0.56116766,0.6585211,0.7209784,0.12864743,-0.047656335
0.8817194,0.7913817,0.10610244,0.9762799,0.5651674,0.65806526,-0.0005529883
0.20976067,0.8080091,0.20560174,0.69567686,0.8931686,0.092191756,-1.2227478
0.09113145,0.022930939,0.7490895,0.1507087,0.5660798,0.02524139,-0.052679464
0.875746,0.94779503,0.025823046,0.20934717,0.9223603,0.19718526,-0.011923684
0.29532757,0.4458998,0.61003673,0.8698564,0.14855883,0.49445152,-0.07993743
0.42542264,0.9052721,0.034157053,0.047974084,0.8035275,0.45109624,-0.019122746
0.9590264,0.7881745,0.115923695,0.50917655,0.21326938,0.77600354,-0.064230494
0.9443692,0.90065354,0.39034078,0.90595555,0.04912039,0.523407,-0.0009939998
0.7149169,0.83337563,0.9647687,0.77622783,0.11165075,0.26422545,-0.20075412
0.06893895,0.9739954,0.54584754,0.11566709,0.5807049,0.13971378,-0.074346386
0.5933401,0.629101,0.31222418,0.74046504,0.2908392,0.5697114,-0.12498532
0.9890779,0.22725885,0.41132635,0.38206846,0.14395848,0.67484224,-0.32118997
0.9469162,0.38956314,0.5687722,0.9012848,0.6290904,0.21292177,-0.0010700114
0.106002495,0.7518793,0.61941653,0.57279557,0.48795778,0.63183177,-0.2767781
0.3959673,0.15696928,0.2679033,0.54877275,0.38053608,0.86021155,-0.9480451
0.31553674,0.92984235,0.19729444,0.0087113865,0.5357103,0.24219817,-0.079116985
0.12972811,0.20527892,0.49530932,0.24965616,0.8614155,0.81943595,-0.5121409
0.6947983,0.8759747,0.64485127,0.41275427,0.7246907,0.9503736,-0.009660251
0.27384835,0.48372394,0.81658,0.72391814,0.49518514,0.9364944,-0.37839
0.3448658,0.84062016,0.5927953,0.5200497,0.822586,0.14119238,-2.3648221
0.090358876,0.9582957,0.6924341,0.85253894,0.86255336,0.048941385,-0.24839321
0.49796757,0.42214745,0.48397925,0.034350257,0.37628478,0.7265777,-0.9924462
0.15816787,0.69660455,0.56671923,0.32288918,0.1497862,0.3820458,-0.51335835
0.43209043,0.2267176,0.63544756,0.5975896,0.115044385,0.17773317,-0.15908296
0.14334223,0.8007857,0.23633124,0.658756,0.6388552,0.44707492,-0.107288614
0.9538499,0.81992567,0.93407416,0.5024092,0.936295,0.5426854,-0.00055799773
0.14498253,0.2952457,0.34533888,0.39885256,0.038546342,0.16176878,-0.15353937
0.5218872,0.024140762,0.6046881,0.07155593,0.49725592,0.03785337,-0.043341387
0.19697982,0.43120524,0.5609542,0.69624245,0.19424771,0.78180486,-0.5096565
0.076361805,0.17000054,0.85334545,0.9037262,0.5315132,0.45609695,-0.024753384
0.20230862,0.81855106,0.113604374,0.808838,0.85666174,0.2443757,-0.45124602
0.054774106,0.26109728,0.88423103,0.70123,0.7869381,0.95519495,-0.032543123
0.13939738,0.9436928,0.13701504,0.6341609,0.9712898,0.75905585,-0.0022441987
0.49348417,0.97180897,0.14453037,0.7720407,0.48452955,0.4026527,-0.27227494
0.65181553,0.90883595,0.86225486,0.77673167,0.6633983,0.27285114,-0.33600244
0.08733982,0.5996145,0.2571019,0.006940437,0.89851177,0.7292066,-0.104949325
0.4410186,0.267428,0.6117865,0.35784844,0.69761753,0.7243506,-0.3538895
0.58124703,0.8072584,0.46361074,0.8680536,0.9641971,0.88399297,-0.001340032
0.23422568,0.70159537,0.93426627,0.8507836,0.24554917,0.013131314,-0.6924498
0.37207842,0.9771683,0.782084,0.70995545,0.13497096,0.6296155,-0.046574228
0.07183487,0.377252,0.33499378,0.30907047,0.14912549,0.2817477,-0.5385825
0.22013108,0.058768,0.81344074,0.7979124,0.8524108,0.9746187,-0.014190789
0.46675292,0.9983863,0.22578849,0.23155473,0.052838292,0.024820829,-0.8150351
0.99044216,0.83826363,0.6155714,0.22409905,0.8099184,0.48744318,-0.0011830039
0.99626505,0.22148968,0.75158376,0.5357336,0.4641054,0.7108082,-0.21467085
0.9796217,0.72562784,0.7031585,0.571341,0.69123167,0.7512636,-0.013412448
0.42308637,0.00069017505,0.656682,0.3513282,0.7455516,0.6330745,-0.2909137
0.08068038,0.55780905,0.8299688,0.6037752,0.42439783,0.47212183,-0.2843065
0.32357344,0.36283824,0.55620843,0.7091122,0.14608382,0.90943,-0.46377003
0.23771438,0.38133305,0.9283479,0.18021785,0.61697984,0.57676077,-0.29704282
0.014126575,0.2445198,0.14480977,0.28861523,0.9565245,0.5212066,-0.035896294
0.09523361,0.2748452,0.3557086,0.6998381,0.025546975,0.8571161,-0.12953833
0.45319194,0.45466867,0.782992,0.92725116,0.22696224,0.44319814,-0.05001442
0.33966246,0.24814503,0.3080557,0.8844421,0.8744065,0.6078844,-0.016158627
0.18035372,0.46643993,0.44294912,0.12964717,0.0697711,0.32901555,-0.39192885
0.7161,0.5773477,0.77287954,0.56972533,0.010132861,0.21217293,-0.20261253
0.3571156,0.7111114,0.53856987,0.80017555,0.87780356,0.46033788,-0.13763383
0.85186785,0.67714566,0.18761759,0.23732655,0.768116,0.3360297,-0.0103466865
0.24097715,0.24198927,0.17483853,0.6431907,0.2538798,0.03773322,-0.10355121
0.5383935,0.039189592,0.3012323,0.42763796,0.9664595,0.48669624,-0.030196853
0.18413922,0.8326819,0.30301258,0.66273135,0.7124235,0.65623593,-0.0326321
0.49530062,0.87231284,0.13667455,0.032106277,0.11910142,0.052003644,-0.14792733
0.1524665,0.9788895,0.83466065,0.312953,0.46052283,0.56731814,-0.13877642
0.16157863,0.95971155,0.28262663,0.3073276,0.8650639,0.31003582,-0.19783929
0.6122234,0.63381404,0.8022465,0.4186732,0.6677386,0.040783413,-0.71600676
0.26378605,0.89427173,0.9734502,0.11453799,0.585804,0.09688741,-0.2607561
0.17236723,0.44800842,0.3319614,0.43661895,0.41699982,0.7163202,-1.4814279
0.92976826,0.78733563,0.970231,0.54149824,0.24804416,0.53913623,-0.047990214
0.04300325,0.95533454,0.1912008,0.02665889,0.61359847,0.9558969,-0.017773839
0.5651481,0.79627854,0.6474533,0.3009151,0.15383954,0.6815852,-0.33899647
0.54826385,0.41576537,0.9911801,0.1772912,0.80991364,0.9625714,-0.020095974
0.25060886,0.37775925,0.8083719,0.97216266,0.20957541,0.28512335,-0.032029714
0.45277175,0.29154277,0.22970079,0.13021621,0.120563954,0.58248323,-0.99803257
0.087737784,0.36706352,0.25733265,0.6274154,0.07202923,0.5586365,-0.2892667
0.72127014,0.82057667,0.2624306,0.40185302,0.8149104,0.52361226,-0.01820937
0.22169715,0.7015003,0.9429926,0.28733128,0.46779904,0.8974123,-0.36457708
0.19338536,0.24987918,0.24541157,0.8540757,0.39866188,0.5277077,-0.0966795
0.31487846,0.71153516,0.5096153,0.6640872,0.52118886,0.26363814,-1.0266569
0.9023699,0.37939546,0.3498893,0.62030196,0.58731174,0.7019645,-0.056191564
0.79646665,0.5577725,0.3612694,0.09365758,0.8807221,0.26484838,-0.006648247
0.94689226,0.3703693,0.40821788,0.2589693,0.34379742,0.083357796,-0.036194496
0.65196234,0.52162933,0.34504494,0.27649224,0.18710145,0.58863956,-0.8287058
0.6629215,0.7298039,0.59992754,0.43437976,0.8690544,0.13747638,-0.57765657
0.480031,0.73113066,0.4254716,0.92146814,0.48057815,0.71421623,-0.015059227
0.9051863,0.7531826,0.44101158,0.4036527,0.5795027,0.43819684,-0.03727541
0.51087713,0.3910388,0.50599396,0.32802102,0.15815803,0.86619866,-1.1023042
0.35506007,0.69049543,0.35617852,0.07093686,0.86213917,0.4047342,-0.12942527
0.640375,0.23871163,0.7545596,0.38495788,0.9383712,0.39619428,-0.022658333
0.5461395,0.4774284,0.50348234,0.05235757,0.4475779,0.42885953,-0.46664336
0.12401982,0.58310694,0.5092111,0.36520445,0.020149015,0.7137251,-0.48664048
0.3927254,0.6864822,0.20984514,0.9677844,0.027055886,0.15518077,-0.4027346
0.3133254,0.911996,0.030836757,0.55606073,0.3023009,0.3413048,-0.79639614
0.84683377,0.30476862,0.8092751,0.20887052,0.49182582,0.2678805,-0.09343444
0.37884256,0.8452859,0.85548186,0.29921982,0.4328088,0.38795847,-0.4095248
0.82155526,0.31112427,0.24124679,0.5711,0.56887543,0.91166675,-0.08073225
0.4423896,0.55190945,0.3600323,0.019285444,0.25738603,0.6313232,-0.7582679
0.7535006,0.82809985,0.35801792,0.8995712,0.20974259,0.50327146,-0.011097139
0.13528194,0.7231496,0.6842123,0.5781381,0.97412884,0.12900852,-0.6443609
0.9246502,0.8628697,0.18723592,0.49228397,0.2805906,0.57626575,-0.069955826
0.4805599,0.8148812,0.9787134,0.71623385,0.9465251,0.7987346,-0.0014801207
0.25979826,0.27634725,0.061861474,0.2002611,0.57151544,0.3609453,-0.33473015
0.2414896,0.9929367,0.9737675,0.021643423,0.069990434,0.90287566,-0.041829083
0.2650773,0.9369984,0.06878209,0.6152218,0.59501135,0.35146752,-0.5389412
0.36672416,0.43017462,0.31751403,0.16000241,0.985546,0.16045612,-0.116910554
0.7175195,0.047209475,0.25069326,0.012239959,0.83967495,0.82772505,-0.008082068
0.949603,0.30349666,0.2596343,0.92891675,0.30354506,0.56558925,-0.009138838
0.6690374,0.83615255,0.9946695,0.78841877,0.09550611,0.5167964,-0.034480773
0.5471663,0.9508704,0.45835176,0.11420109,0.46043956,0.92569035,-0.073754765
0.44859782,0.83167195,0.11951056,0.89635086,0.098696195,0.8247834,-0.0047701052
0.82819444,0.39674324,0.98227996,0.06757392,0.29767108,0.99273634,-0.68758905
0.8496572,0.0565365,0.24266557,0.8029898,0.91811275,0.6916603,-0.00021426604
0.29303768,0.51758283,0.07254704,0.41447157,0.65355355,0.57960826,-0.17862712
0.9534202,0.3763825,0.02418063,0.518181,0.7834374,0.53883845,-0.004710214
0.39511538,0.122972384,0.46323076,0.66832864,0.540585,0.35599163,-0.17605041
0.8000781,0.10585335,0.9183324,0.098761566,0.1681271,0.18093085,-0.052081406
0.9668199,0.15303688,0.016960474,0.90775645,0.1503961,0.8251279,-0.0058195316
0.7036581,0.20582367,0.72517645,0.14364088,0.76576245,0.0066331937,-0.0049147895
0.16155073,0.7537864,0.26042184,0.9415842,0.42930913,0.8878567,-0.007728577
0.58613694,0.38170347,0.21906047,0.09148285,0.49999928,0.262477,-0.17732309
0.118777126,0.43693814,0.7037898,0.17200837,0.17891322,0.23940024,-0.3841412
0.789142,0.59838134,0.74787325,0.0575557,0.36167246,0.0070616975,-0.017154591
0.28131518,0.9601335,0.5590153,0.39778495,0.13222861,0.35999742,-0.49220616
0.6952148,0.7564691,0.20225543,0.59086615,0.20452417,0.08880799,-0.6401918
0.9100897,0.6457126,0.006308141,0.6250747,0.88888645,0.1845421,-0.017409615
0.18100984,0.7438321,0.7372778,0.8285189,0.71668786,0.68830943,-0.026117258
0.39285785,0.7192925,0.5996145,0.52837986,0.8519348,0.41533163,-0.3873191
0.6471188,0.69024926,0.42254624,0.51011163,0.87417346,0.010941963,-0.7774065
0.4196586,0.49640712,0.21358195,0.32614592,0.58959633,0.3168819,-0.34324393
0.17481895,0.5668471,0.7619344,0.6511055,0.3042076,0.006128855,-0.5554449
0.029071614,0.46149147,0.07089527,0.9085289,0.4925486,0.9151838,-0.011837472
0.40659815,0.3949585,0.6427024,0.3553003,0.018859914,0.860474,-0.85288376
0.649209,0.27076808,0.6883984,0.3563547,0.8173417,0.35327888,-0.03653775
0.5739842,0.3552132,0.22325729,0.34332457,0.80263174,0.24044831,-0.076368935
0.15624124,0.42852962,0.48332492,0.22741327,0.5083308,0.106918536,-0.22688703
0.45069346,0.5793794,0.52019936,0.5667106,0.37754804,0.7051888,-0.6112524
0.36947104,0.4998751,0.59128195,0.105575114,0.17260142,0.12043695,-0.21233863
0.2742024,0.10794895,0.90118796,0.83479714,0.075584404,0.6695414,-0.13279359
0.72927123,0.33997366,0.5464151,0.13775277,0.32497004,0.2583534,-0.259899
0.30965203,0.37619346,0.06731846,0.17392989,0.9374746,0.729296,-0.010384161
0.54014194,0.706926,0.3449719,0.06857424,0.06875557,0.3932393,-0.13368328
0.92322356,0.3328921,0.62832683,0.38134718,0.94913906,0.13684025,-0.0018830174
0.539276,0.007955816,0.33314073,0.7576453,0.52867967,0.27738035,-0.03591639
0.61702293,0.08433662,0.7679402,0.91009414,0.44087854,0.69005877,-0.061546836
0.07324599,0.49699843,0.1899054,0.43428078,0.12295831,0.6850906,-0.80578184
0.17813414,0.1884955,0.14300512,0.23513654,0.071376145,0.5972562,-1.0346696
0.1009512,0.4946224,0.23103267,0.72565466,0.5444617,0.32324705,-0.09831756
0.76481295,0.5742054,0.876085,0.68814385,0.5986134,0.63525754,-0.03976408
0.8359211,0.9334379,0.6809347,0.68164474,0.43409652,0.04220917,-0.11760591
0.1864553,0.6555799,0.5200487,0.44342336,0.28733024,0.6042717,-1.0338982
0.21927175,0.031040723,0.30033728,0.56529826,0.013232489,0.78128344,-0.30493698
0.3232073,0.3807305,0.91859084,0.061966892,0.266677,0.1382107,-0.12020798
0.5910776,0.793457,0.8887764,0.25001267,0.7148222,0.81648296,-0.024853693
0.6217962,0.26056245,0.39940044,0.9269451,0.6060147,0.905006,-0.00984861
0.686754,0.9249731,0.7527238,0.041779716,0.15809548,0.95902216,-0.102251224
0.90519273,0.5290107,0.9135639,0.30159998,0.7934382,0.030038683,-0.0077343257
0.29504013,0.09244769,0.31335342,0.2266443,0.14848807,0.8956269,-1.2717081
0.658759,0.24167053,0.32871833,0.13023892,0.7954623,0.0634452,-0.009012568
0.55972284,0.9062992,0.5458063,0.9243518,0.5126217,0.3794242,-0.12131411
0.30583724,0.9914597,0.4083666,0.12589605,0.7169367,0.548379,-0.079104446
0.9074152,0.8630159,0.76147956,0.48937133,0.08302073,0.22171402,-0.030989943
0.095483415,0.32067668,0.53693026,0.8395095,0.7409877,0.34457687,-0.059607804
0.712001,0.76881903,0.21185546,0.0038720106,0.72145855,0.9080703,-0.006129017
0.72787374,0.22222765,0.35638726,0.108527675,0.1752533,0.1750793,-0.116193965
0.91532654,0.3845223,0.6712391,0.3418942,0.13753964,0.5387941,-0.31269753
0.5185806,0.6971681,0.053434245,0.147515,0.748696,0.82698417,-0.017045975
0.32162234,0.96890134,0.34216717,0.1826596,0.41615656,0.24110365,-0.37628073
0.82774067,0.4391983,0.016096111,0.5911558,0.6476862,0.93507326,-0.019232383
0.7708103,0.4958364,0.82086694,0.17063121,0.009050929,0.9801104,-1.0735543
0.5003156,0.22016853,0.11718993,0.63884723,0.18364887,0.2660842,-0.17568834
0.7678574,0.40322274,0.07720472,0.9155185,0.7459244,0.47300208,-0.0015993385
0.2678756,0.063018605,0.786593,0.2294287,0.19886604,0.011222752,-0.06844497
0.5895063,0.8585859,0.089506865,0.21228501,0.08028201,0.96075976,-0.06141868
0.8651835,0.023334589,0.6842625,0.011393591,0.17509924,0.13729586,-0.027294545
0.3179845,0.6835246,0.3798636,0.014666393,0.8324016,0.427806,-0.16527241
0.48354998,0.2732217,0.82169944,0.39662656,0.3465306,0.6726731,-1.5640818
0.95104486,0.47610945,0.18285125,0.48904207,0.53007555,0.6505482,-0.11765552
0.7982118,0.28155845,0.084417075,0.18281078,0.5774959,0.65255755,-0.24232027
0.887039,0.40007067,0.22840746,0.32298797,0.37263867,0.01711828,-0.02555789
0.38524705,0.5467779,0.93213505,0.14030994,0.093697995,0.73418313,-0.65005285
0.99650526,0.6408934,0.829121,0.6812472,0.25680432,0.74600583,-0.26034513
0.1525656,0.94028616,0.2857873,0.39293924,0.15781142,0.5453648,-0.21042426
0.5187706,0.3322009,0.20611414,0.7343341,0.9095201,0.73136675,-0.0041659204
0.47927338,0.5848575,0.15684189,0.55031306,0.7400876,0.00059667084,-1.3077042
0.7984322,0.90172213,0.2212034,0.37729913,0.82305205,0.16621448,-0.11497195
0.9086178,0.2902318,0.20504394,0.6263667,0.812249,0.07424321,-0.002465725
0.73113936,0.86504996,0.8881879,0.007169103,0.0021747688,0.31288,-0.012697561
0.6268162,0.9575551,0.019985909,0.6903645,0.74900734,0.2036055,-0.72940266
0.4274292,0.8474937,0.8801225,0.37104848,0.48205572,0.18607824,-1.5365168
0.5103259,0.5698605,0.041424707,0.5135763,0.7746358,0.4195714,-0.15034927
0.5093003,0.7221155,0.82683486,0.5234098,0.95984334,0.62362695,-0.027193345
0.020368474,0.48106587,0.42574725,0.5584124,0.3577166,0.5434163,-0.8338956
0.5030458,0.5972558,0.07720555,0.7023865,0.60478544,0.8369127,-0.032419316
0.8559708,0.9744741,0.7990052,0.11064613,0.30460256,0.39380303,-0.02666738
0.709274,0.25112057,0.25643972,0.48897776,0.8938068,0.40775374,-0.0075782174
0.7957086,0.7925471,0.87802804,0.08315301,0.25402296,0.0107124485,-0.023190813
0.390485,0.50623316,0.75225765,0.23415327,0.3512509,0.76021045,-1.5267798
0.5289732,0.17687325,0.98177046,0.1892645,0.88794553,0.6022484,-0.012145299
0.03348357,0.6435354,0.8318729,0.59870934,0.10085026,0.12580326,-0.19025287
0.38299793,0.7924269,0.2409614,0.60609746,0.4940153,0.191651,-2.0667834
0.47441605,0.5687558,0.4092152,0.8308994,0.58128554,0.17115211,-0.5287531
0.2552089,0.8374328,0.6966303,0.5218372,0.5790182,0.4075299,-0.39131835
0.03124098,0.36586863,0.31606495,0.7446785,0.12007378,0.038005978,-0.034389067
0.6904081,0.9137683,0.5465036,0.88907796,0.03949065,0.7786639,-0.01348242
0.43508774,0.6483201,0.23764712,0.13353641,0.41664198,0.31814644,-0.36861703
0.4156782,0.8031593,0.6629509,0.7209693,0.45385903,0.918696,-0.092273384
0.24998675,0.27298513,0.34213397,0.32793608,0.94266415,0.2716168,-0.14482808
0.5378304,0.4461283,0.05517804,0.27806374,0.7556635,0.36635366,-0.06705804
0.4380268,0.9096174,0.96777403,0.96298265,0.59863555,0.9209783,-0.009374603
0.47398448,0.05089555,0.84390354,0.20645677,0.2101136,0.16846298,-0.19201133
0.58087134,0.40398172,0.30371678,0.91455305,0.9014487,0.8456712,-0.001389687
0.0063246475,0.7803187,0.1296248,0.82371646,0.19352789,0.15145217,-0.08971553
0.9076959,0.7438147,0.73522615,0.8786324,0.94737524,0.495448,-0.00080154877
0.0710874,0.8516228,0.22067279,0.58598346,0.9459354,0.8739904,-0.0057787052
0.45092475,0.7393903,0.6054541,0.5847058,0.97789216,0.1597561,-1.9731117
0.20737287,0.9470922,0.77907914,0.40258208,0.2830187,0.037445344,-1.1957505
0.5237824,0.49825954,0.27242386,0.40091938,0.1374856,0.23937793,-0.51343787
0.2802301,0.6242898,0.28463665,0.8506672,0.62877774,0.26212752,-0.32475966
0.8600065,0.8477058,0.061612666,0.38775516,0.42283326,0.40709218,-0.06938429
0.39635983,0.701691,0.31984815,0.48669687,0.38849938,0.7437864,-0.55881
0.63875556,0.10205672,0.5974511,0.99639285,0.5563084,0.04793561,-0.0019654804
0.24887973,0.36699647,0.15579683,0.35431385,0.68946415,0.5718776,-0.20535697
0.019406151,0.5525908,0.9530828,0.82259166,0.33212453,0.72526515,-0.21669924
0.40415454,0.7547175,0.72241575,0.27719772,0.33511496,0.8071856,-0.65226907
0.5364865,0.5435676,0.20390089,0.025073629,0.61035985,0.9665755,-0.06691976
0.45954716,0.77754927,0.5306167,0.59342784,0.07131005,0.82536316,-0.12980303
0.9620144,0.83760947,0.3914409,0.47934598,0.6999465,0.10319838,-0.013633299
0.70683914,0.26512828,0.38235316,0.7866726,0.7990115,0.17577618,-0.015686652
0.9956698,0.61609817,0.5599882,0.00415257,0.8797522,0.7205734,-0.001200851
0.2950601,0.55711037,0.10815066,0.07056039,0.75383294,0.21174091,-0.064684
0.78905326,0.22731726,0.21531363,0.8596789,0.50674355,0.24701107,-0.007309097
0.55555844,0.4898781,0.1496803,0.480831,0.8738144,0.84917206,-0.004898389
0.6117604,0.5485683,0.1739792,0.5063734,0.49098784,0.4616084,-0.30853093
0.9858532,0.8173399,0.65521747,0.22510694,0.78708583,0.3968557,-0.0015884752
0.6539872,0.4609894,0.99616486,0.9259211,0.06361171,0.46932232,-0.022462621
0.8988169,0.08091598,0.6511061,0.9144206,0.7090364,0.2566834,-0.0003245347
0.7257502,0.48729596,0.9847235,0.51669383,0.084100924,0.08752996,-0.15713759
0.12738612,0.83795094,0.57700735,0.21782355,0.027703283,0.9771966,-0.1441639
0.69942373,0.57125545,0.28330863,0.9827914,0.50224245,0.2919462,-0.02610964
0.48431557,0.31886524,0.87230486,0.8924564,0.119447745,0.51205295,-0.059103254
0.91879797,0.920971,0.067191094,0.521411,0.325118,0.058656532,-0.03533363
0.80683446,0.15565139,0.10242794,0.62639856,0.77424186,0.14920074,-0.0031871963
0.10413469,0.32687765,0.9476244,0.4396678,0.55028355,0.10214635,-0.081126735
0.13391565,0.43713468,0.6501852,0.20605777,0.73337805,0.051131964,-0.109653525
0.069611005,0.73797786,0.92896205,0.68145084,0.7835527,0.65098065,-0.012299743
0.4932449,0.83574677,0.13288651,0.66913414,0.48025447,0.01691962,-2.4004014
0.08077176,0.058560476,0.76826096,0.5473261,0.9856413,0.45686978,-0.13522762
0.72367835,0.7920358,0.23481046,0.814446,0.20209558,0.6649791,-0.0187567
0.55235857,0.7205284,0.3433542,0.4518366,0.08490907,0.3631021,-0.46325535
0.835885,0.8946523,0.8989914,0.86091673,0.3184851,0.1501873,-0.050156273
0.2797958,0.900443,0.41125536,0.21701835,0.7625098,0.22338429,-0.43599066
0.5191408,0.77752554,0.6705366,0.96180546,0.09624009,0.1536166,-0.43283477
0.11747969,0.19020268,0.88727605,0.20508027,0.46674097,0.29539108,-0.40870342
0.88461,0.3138715,0.8708739,0.16011912,0.571343,0.3562587,-0.058292266
0.17500496,0.9363197,0.008907254,0.6033975,0.8079634,0.39665073,-0.19281402
0.10236225,0.5981733,0.15821527,0.09307993,0.8458943,0.22308578,-0.03411264
0.2050506,0.5387607,0.91862166,0.1679312,0.23893449,0.23420209,-0.26694736
0.8062315,0.91570944,0.5624159,0.7290345,0.27409485,0.63938963,-0.023085792
0.105814524,0.87419856,0.4802,0.30815154,0.6839643,0.023052506,-0.34262398
0.6144275,0.72749615,0.065257855,0.8001213,0.859779,0.4414505,-0.07054991
0.7461813,0.8822523,0.02505224,0.15555283,0.1683585,0.9291856,-0.059596725
0.75108117,0.11383498,0.95341474,0.38530144,0.7226395,0.76143575,-0.039874274
0.19006088,0.757544,0.47385108,0.38628796,0.23767132,0.33290523,-0.59944594
0.061623998,0.9656402,0.7864173,0.48039666,0.18066671,0.5485052,-0.115914516
0.44880638,0.048976794,0.2200014,0.4103922,0.33755472,0.98193425,-0.93665636
0.20248534,0.22304565,0.23707195,0.38678572,0.79465604,0.71632427,-0.13183565
0.6992708,0.7939684,0.56025535,0.32843757,0.74255115,0.5896318,-0.026012674
0.3566928,0.5200472,0.87602586,0.015150637,0.47870058,0.55924976,-0.36725926
0.44935393,0.08661836,0.28857994,0.6165904,0.7141874,0.89425254,-0.046768837
0.113484934,0.26795802,0.3288,0.47349137,0.4058453,0.19478837,-0.34023574
0.5675503,0.3240596,0.5506283,0.37328264,0.21050934,0.57868207,-1.4262373
0.1855242,0.3210627,0.040005572,0.21141478,0.84301424,0.35016742,-0.019443054
0.67898566,0.87767273,0.37876216,0.8913901,0.053790305,0.46818158,-0.026042888
0.071168825,0.6620365,0.5562829,0.23789382,0.9010214,0.039916165,-0.13341041
0.9758946,0.7349173,0.0048268023,0.9209245,0.7888765,0.7932162,-4.2567157e-05
0.684527,0.013570089,0.6380035,0.21726398,0.72358066,0.18429004,-0.01947378
0.18172957,0.427512,0.050960977,0.971426,0.56912374,0.562704,-0.0065326774
0.014094645,0.31782064,0.7199589,0.41984913,0.8100135,0.9233222,-0.14496946
0.33446288,0.8519254,0.8016785,0.5327174,0.02821983,0.25746042,-1.479547
0.15281327,0.95386964,0.83879477,0.2988105,0.59101313,0.32773206,-0.18372089
0.21841133,0.42334086,0.6733881,0.9391809,0.26104027,0.40611428,-0.04646804
0.8727503,0.9730606,0.5615706,0.28257084,0.63926864,0.5439808,-0.011221182
0.60320467,0.014359204,0.3075615,0.7302118,0.67472416,0.23011217,-0.009434932
0.17645766,0.32571942,0.4246137,0.020490834,0.21474147,0.73843414,-1.3907595
0.5566594,0.7749312,0.087056056,0.55871874,0.1548065,0.62970394,-0.17268702
